;;;;;;;;;43;214;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;214;214;214;214;214;214;214;214;214;214;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;214;43;;;;;;;;;
;;;;;;;;;43;214;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;214;214;214;214;214;214;214;214;214;214;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;214;43;;;;;;;;;
;;;;;;;;;43;174;174;174;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;214;214;214;214;214;214;214;214;214;214;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;174;174;174;43;;;;;;;;;
;;;;;;;;;43;15;16;17;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;214;214;214;214;214;214;214;214;214;214;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;15;16;17;43;;;;;;;;;
;;;;;;;;;43;35;36;37;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;214;214;214;214;214;214;214;214;214;214;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;35;36;37;43;;;;;;;;;
;;;;;;;;;43;55;56;57;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;214;214;214;214;214;214;214;214;214;214;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;214;214;31;55;56;57;43;;;;;;;;;
;;;;;;;;;43;75;76;77;51;214;214;51;214;214;51;214;214;51;214;214;51;214;214;51;214;214;51;214;214;51;214;214;51;214;214;51;214;214;214;214;214;214;214;214;214;214;214;214;214;214;51;214;214;51,31;214;214;51,31;214;214;51,31;214;214;51;214;214;51;214;214;51;75;#76;77;43;;;;;;;;;
;;;;;;;;;43;43;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;214;214;214;214;214;214;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;;;;;;;;;
;;;;;;;;;43;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;162;162;162;162;162;162;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;;;;;;;;;
;;;;;;;;;43;63;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;63;63;162;162;162;162;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;162,66;63;63;63;;;;;;;
;;;;;;;;;63;63;162;162;162,43;162,43;162,43;162;162;162;162;162;162,43;162,43;162,43;162;162;162;162;162;162,43;162,43;162,43;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162,43;162,43;162,43;162;162;162;162;162;162,43;162,43;162,43;162;162;162;162;162,43;162,43;162,43;162;162;162;63;63;;;;;;
;;;;;;;;63;63;162;162;162;162;162,43;162;162;162;162;162;162;162;162,43;162;162;162;162;162;162;162;162,43;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;63;63;63;162;162;162;162;162;162;162;162,43;162;162;162;162;162;162;162;162,43;162;162;162;162;162;162;162,43;162;162;162;162;162;63;63;63;;;;
;;;;;;;63;63;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162,154;162;162;162;162;162;162;63;63;;;;
;;;;;;63;63;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162;162;162;162;162;63;63;63;63;162;162;162;162;162;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162;63;;;
;;;;;63;63;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162;63;;;
;;;;;63;162;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;63;63;63;63;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162;63;63;;
;;;;63;63;162;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162;162;63;;
;;;;63;162;162;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162;162;162;162;162;162;63;63;63;162;162;162;162;162;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162;162;63;63;
;;;;63;162;162;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162;162;162;63;
;;;;63;162;162;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;63;63;63;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162;162;162;63;63
;;;63;63;162;162;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162;162;162;162;63
;;63;63;63;162;162;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162,154;162;162;162;162;162;162;162;162;162;162;162;63
;63;63;63;162;162;162;162;162;162;162;162;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;162;162;162;162;162;162;162;162;63
63;63;63;63;162;162;162;162;162;162;162;63;63;63;63;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;63;63;63;43;43;63;63;63;63;63;63;43;43;43;63;63;63;63;63;43;43;43;43;43;43;43;43;43;43;43;43;43;43;63;63;63;63;63;43;43;63;63;63;162;162;162;162;162;162;63
63;63;63;162;162;162;162;162;162;162;63;63;63;43;43;63;43;43;63;63;63;63;43,63;43;63;63;63;63;63;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;63;63;63;63;43,63;43;43;43;43;43;43;43;43;43;43;43;43;43;43;63;63;63;63;63;43;43;43;43;63;43;43;43;43;43;43;43;63;162;162;162;162;63
63;43;43;162;162;162;162;162;162;63;63;43;43;43;43;63;63;43;43,63;43,63;43,63;63;63;43;43;43;43;43;63;43;43;43;43;43;43;63;63;63;63;63;63;63;63;63;43;43;43;43;63;63;63;63;63;63;63;43,63;43;43;43;43;63;63;63;43;43;43;43;43;43;43;43;43;43;43;43;43;43;43;63;63;63;162;162;162;162;162;63
43;43;162;162;162;162;162;162;162;162,63;43;43;43;43;43;43;43;43;43;43;63;63;63;63;63;63;63;63;63;63;63;63;63;63,43;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;43;43;63,43;43;63;63;63;63;43;43;43;43;43;43;43;43;63;63;63;63;63;162;162;162;162;162;162;63;63
43;162;162;162;162;162;162;162;63;43;43;43;43;43;162;162;162;162;162;162;162;162;162;162;162;63;63;63;162;162;162;162;162;63;63;63;162;162;162;162;162;63;63;63;162;162;162;162;162;63;63;63;162;162;162;162;162;43;43;43;162;162;162;162;162;43;43;63;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;63;63;43
63;162;162;162;162;162;162;43;43;43;43;43;162;162;162;162;162;162;162;162;162;162;162;162;162;162;63;162;162;162;162;162;162;162;63;162;162;162;162;162;162;162;63;162;162;162;162;162;162;162;63;162;162;162;162;162;162;162;43;162;162;162;162;162;162;162;63;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;63;43;43
43;162;162;162;162;162;162;43;43;43;43;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;63;63;63;63
63;162;162;162;162;43;43;43;43;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;63;63;63;63;63
63;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;63;43;43;63;63
63;43;43;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;162;162;162;162;162;162;162;63;63;43;43;43;
43;63;43;43;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;162;162;162;162;162;63;63;43;43;43;43;;
43;63;63;43;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;162;162;162;162;162;63;63;63;63;63;43;;
;63;63;63;43;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;162;162;162;162;63;63;63;43;63;63;;;
;43;43;63;43;43;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;162;162;162;162;63;63;43;43;63;;;;
;43;43;63;43;43;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;154;162;162;162;162;162;162;162;162;162;162;162,43;43;63;43;63;;;;;
;43;43;43;43;43;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;43;43;43;63;63;63;;;;;
;;;43;63;63;63;43;43;43;43;63;63;63;63;63;63;63;43;43;43;43;43;63;63;63;63;63;63;63;43;43;43;43;63;63;63;43;43;43;63;63;43;63;63;43;43;63;63;43;63;43;43;43;43;43;43;63;63;63;63;63;43;43;43;43;63;63;43;43;43;43;43;63;63;63;43;43;63;43;;;;;;;
